Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,2,0.65,3.29e-07,0.000897307,
4,3,0.65,4.11e-07,0.000801876,
5,4,0.65,5.8e-07,0.00075875,
6,4,0.65,6.59e-07,0.000739843,
7,5,0.65,8.43e-07,0.000803141,
8,6,0.65,1.253e-06,0.000787892,
9,6,0.65,1.281e-06,0.000770379,
10,7,0.65,2.01e-06,0.000813309,
11,8,0.65,1.911e-06,0.000803071,
12,8,0.65,1.863e-06,0.000759859,
13,9,0.65,3.188e-06,0.000761801,
14,10,0.65,3.372e-06,0.000773932,
15,10,0.65,3.014e-06,0.000856315,
16,11,0.65,3.928e-06,0.000821516,
17,12,0.65,5.198e-06,0.000798048,
18,12,0.65,4.84e-06,0.000825693,
19,13,0.65,6.018e-06,0.000826848,
20,14,0.65,7.023e-06,0.000820292,
21,14,0.65,6.443e-06,0.000824986,
22,15,0.65,8.057e-06,0.000889553,
23,15,0.65,7.371e-06,0.000825756,
24,16,0.65,9.703e-06,0.000847961,
25,17,0.65,1.1047e-05,0.000865686,
26,17,0.65,1.0364e-05,0.00085769,
27,18,0.65,1.2949e-05,0.000895992,
28,19,0.65,1.433e-05,0.000868279,
29,19,0.65,1.4742e-05,0.000887013,
30,20,0.65,1.7236e-05,0.000907795,
31,21,0.65,2.0161e-05,0.000917901,
32,21,0.65,1.9079e-05,0.000928595,
33,22,0.65,2.2337e-05,0.000943258,
34,23,0.65,2.4024e-05,0.000935018,
35,23,0.65,2.4281e-05,0.000959283,
36,24,0.65,2.7159e-05,0.000956067,
37,25,0.65,2.9675e-05,0.000977388,
38,25,0.65,2.948e-05,0.00100143,
39,26,0.65,3.5957e-05,0.00100559,
40,27,0.65,3.5536e-05,0.00105782,
41,27,0.65,3.6168e-05,0.00109796,
42,28,0.65,6.6764e-05,0.00108302,
43,28,0.65,4.0493e-05,0.00104406,
44,29,0.65,4.6298e-05,0.00108874,
45,30,0.65,4.797e-05,0.00109215,
46,30,0.65,4.8489e-05,0.00108373,
47,31,0.65,5.3115e-05,0.00113983,
48,32,0.65,5.7608e-05,0.00118248,
49,32,0.65,5.7815e-05,0.00118388,
50,33,0.65,6.4657e-05,0.0012188,
51,34,0.65,6.7984e-05,0.00117781,
52,34,0.65,6.6083e-05,0.00126717,
53,35,0.65,7.3755e-05,0.00122383,
54,36,0.65,7.7697e-05,0.0012313,
55,36,0.65,7.8017e-05,0.00126163,
56,37,0.65,8.2807e-05,0.00127831,
57,38,0.65,9.054e-05,0.00128682,
58,38,0.65,9.0533e-05,0.00126747,
59,39,0.65,9.3618e-05,0.00129372,
60,40,0.65,0.000170473,0.00135453,
61,40,0.65,0.000104341,0.00137819,
62,41,0.65,0.000105681,0.00136315,
63,41,0.65,0.000119502,0.0014255,
64,42,0.65,0.000114764,0.00145513,
65,43,0.65,0.000188737,0.00147286,
66,43,0.65,0.000126762,0.00146627,
67,44,0.65,0.000138488,0.00145109,
68,45,0.65,0.000140288,0.00153213,
69,45,0.65,0.000142088,0.00149987,
70,46,0.65,0.000142726,0.00156521,
