Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,3,0.85,8.02e-07,0.0664233,
4,4,0.85,5.33e-07,0.0657675,
5,5,0.85,9.3e-07,0.065104,
6,6,0.85,9.89e-07,0.0655647,
7,6,0.85,2.903e-06,0.0647011,
8,7,0.85,1.667e-06,0.0654619,
9,8,0.85,4.375e-06,0.0652719,
10,9,0.85,2.219e-06,0.0667924,
11,10,0.85,2.716e-06,0.0635872,
12,11,0.85,3.259e-06,0.0643558,
13,12,0.85,5.659e-06,0.0670799,
14,12,0.85,4.578e-06,0.0638182,
15,13,0.85,1.2017e-05,0.0691177,
16,14,0.85,8.566e-06,0.0671014,
17,15,0.85,6.97e-06,0.0644257,
18,16,0.85,8.352e-06,0.0654617,
19,17,0.85,1.3774e-05,0.0631173,
20,17,0.85,2.0787e-05,0.0639896,
21,18,0.85,1.1592e-05,0.0632236,
22,19,0.85,2.8835e-05,0.0662267,
23,20,0.85,1.4855e-05,0.0655829,
24,21,0.85,1.6413e-05,0.0661749,
25,22,0.85,1.9487e-05,0.0677386,
26,23,0.85,1.9629e-05,0.0662486,
27,23,0.85,2.0455e-05,0.0655234,
28,24,0.85,4.9521e-05,0.0666019,
29,25,0.85,2.4877e-05,0.0647701,
30,26,0.85,0.000104248,0.0659612,
31,27,0.85,6.7369e-05,0.0645334,
32,28,0.85,7.1469e-05,0.0699945,
33,29,0.85,3.6567e-05,0.0650679,
34,29,0.85,3.7619e-05,0.0659189,
35,30,0.85,4.082e-05,0.064952,
36,31,0.85,7.3891e-05,0.0635826,
37,32,0.85,0.00010175,0.0674381,
38,33,0.85,5.0299e-05,0.0688368,
39,34,0.85,5.52e-05,0.0659792,
40,34,0.85,5.6965e-05,0.0638432,
41,35,0.85,0.000135508,0.0657687,
42,36,0.85,6.5936e-05,0.0662701,
43,37,0.85,0.000126209,0.0616852,
44,38,0.85,0.000131822,0.0691754,
45,39,0.85,8.2404e-05,0.0674815,
46,40,0.85,8.8231e-05,0.0656087,
47,40,0.85,0.000153478,0.0660754,
48,41,0.85,0.000205869,0.0693884,
49,42,0.85,0.000101163,0.066021,
50,43,0.85,0.000109386,0.0682669,
51,44,0.85,0.000114243,0.0680368,
52,45,0.85,0.000118627,0.0665735,
53,46,0.85,0.000132045,0.065802,
54,46,0.85,0.000127797,0.0668632,
55,47,0.85,0.000291146,0.063159,
