dimension,elapsed_time
4,0.000003000
5,0.000000000
6,0.000001000
7,0.000001000
8,0.000001000
9,0.000002000
10,0.000002000
11,0.000002000
12,0.000004000
13,0.000004000
14,0.000005000
15,0.000005000
16,0.000004000
17,0.000006000
18,0.000006000
19,0.000008000
20,0.000007000
21,0.000007000
22,0.000009000
23,0.000008000
24,0.000012000
25,0.000011000
26,0.000011000
27,0.000018000
28,0.000014000
29,0.000017000
30,0.000017000
31,0.000016000
32,0.000021000
33,0.000020000
34,0.000025000
35,0.000024000
36,0.000025000
37,0.000031000
38,0.000030000
39,0.000036000
40,0.000039000
41,0.000036000
42,0.000045000
43,0.000057000
44,0.000058000
45,0.000051000
46,0.000049000
47,0.000067000
48,0.000056000
49,0.000065000
50,0.000064000
51,0.000064000
52,0.000081000
53,0.000074000
54,0.000083000
55,0.000093000
56,0.000081000
57,0.000100000
58,0.000096000
59,0.000107000
60,0.000118000
61,0.000107000
62,0.000119000
63,0.000115000
64,0.000151000
65,0.000155000
66,0.000155000
67,0.000169000
68,0.000170000
69,0.000182000
70,0.000186000
71,0.000187000
72,0.000201000
73,0.000205000
74,0.000205000
75,0.000193000
76,0.000197000
77,0.000210000
78,0.000212000
79,0.000237000
80,0.000230000
81,0.000232000
82,0.000247000
83,0.000255000
84,0.000270000
85,0.000271000
86,0.000274000
87,0.000290000
88,0.000301000
89,0.000320000
90,0.000325000
91,0.000336000
92,0.000363000
93,0.000331000
94,0.000325000
95,0.000327000
96,0.000331000
97,0.000385000
98,0.000396000
99,0.000375000
100,0.000378000
101,0.000390000
102,0.000402000
103,0.000405000
104,0.000427000
105,0.000424000
106,0.000400000
107,0.000422000
108,0.000425000
109,0.000447000
110,0.000451000
111,0.000454000
112,0.000477000
113,0.000482000
114,0.000490000
115,0.000480000
116,0.000481000
117,0.000504000
118,0.000508000
119,0.000533000
120,0.000539000
121,0.000594000
122,0.000536000
123,0.000539000
124,0.000566000
125,0.000571000
126,0.000574000
127,0.000598000
128,0.000604000
129,0.000630000
130,0.000634000
131,0.000639000
132,0.000668000
133,0.000641000
134,0.000666000
135,0.000676000
136,0.000682000
137,0.000688000
138,0.000685000
139,0.000713000
140,0.000756000
141,0.000743000
142,0.000853000
143,0.000730000
144,0.000755000
145,0.000762000
146,0.000785000
147,0.000794000
148,0.000780000
149,0.000833000
150,0.000835000
151,0.000817000
152,0.000842000
153,0.000850000
154,0.000907000
155,0.000857000
156,0.000864000
157,0.000890000
